,Unnamed: 0,AQI,CO AQI,Ozone AQI,NO2 AQI,PM2.5 AQI,Latitude,Longitude,clusters
10505,10699,39,1,18,3,39,48.7372,1.3664,2
10506,10700,35,1,35,1,27,51.0333,7.7667,2
10507,10701,45,1,21,3,45,28.7125,-100.484,2
10508,10702,69,2,22,10,69,34.8188,-82.5827,2
10509,10703,81,2,41,11,81,40.6742,-73.4359,2
10510,10704,43,1,29,4,43,55.7167,38.2,2
10511,10705,59,1,43,2,59,36.2942,-76.236,2
10512,10706,61,1,43,6,61,40.6658,-74.1913,2
10513,10707,91,2,7,16,91,25.724,-80.3388,2
10514,10708,49,1,12,7,49,30.5252,-92.0816,2
10515,10709,32,1,32,0,24,40.9833,37.8833,2
10516,10710,31,0,31,0,20,57.15,33.1,2
10517,10711,64,1,32,0,64,50.3333,26.5167,2
10518,10712,46,1,46,2,18,40.85,14.4775,2
10519,10713,69,1,32,5,69,45.4247,-75.695,2
10520,10714,69,1,32,5,69,41.3555,-88.8261,2
10521,10715,69,1,32,5,69,38.5996,-95.2636,2
10522,10716,72,2,24,13,72,37.7575,-87.1172,2
10523,10717,51,1,28,2,51,46.622,18.8559,2
10524,10718,14,0,14,1,14,-39.6444,-72.3306,2
10525,10719,63,1,26,1,63,14.05,100.4833,2
10526,10721,39,1,31,3,39,51.1,3.8333,2
10527,10722,54,1,35,2,54,51.2716,9.5487,2
10528,10723,76,2,32,13,76,40.2965,-73.9915,2
10529,10724,122,3,5,11,122,-23.0864,-46.9506,2
10530,10725,51,1,34,2,51,52.2997,13.2667,2
10531,10726,73,1,23,2,73,15.8794,120.8994,2
10532,10727,44,2,26,1,44,14.0762,5.9586,2
10533,10728,62,1,42,2,62,49.9833,8.2667,2
10534,10729,84,3,29,1,84,7.7306,8.5361,2
10535,10730,120,2,25,3,120,13.1667,80.2667,2
10536,10731,156,2,117,0,156,32.5797,73.4814,2
10537,10732,74,2,11,23,74,53.1444,-1.1964,2
10538,10733,74,2,11,23,74,40.7656,-82.5275,2
10539,10734,74,2,11,23,74,32.569,-97.1213,2
10540,10735,74,2,11,23,74,41.7892,-72.2287,2
10541,10736,74,2,11,23,74,42.0163,-71.2187,2
10542,10737,74,2,11,23,74,40.0853,-74.7149,2
10543,10738,43,0,33,0,43,40.14,45.3064,2
10544,10739,61,1,33,2,61,37.75,15.2,2
10545,10740,69,1,38,1,69,50.8519,12.4636,2
10546,10741,36,1,36,5,24,41.4728,-87.3196,2
10547,10742,41,1,20,4,41,43.0769,-75.6622,2
10548,10743,42,1,42,0,40,47.5677,35.7849,2
10549,10744,54,1,47,2,54,48.7019,13.02,2
10550,10745,52,1,41,4,52,38.6966,-90.3689,2
10551,10746,36,1,36,3,16,38.5667,-8.9,2
10552,10747,68,2,5,4,68,15.3986,-89.6408,2
10553,10748,26,1,8,1,26,-17.2217,-46.875,2
10554,10749,18,1,12,0,18,-22.53,-55.75,2
10555,10750,34,0,34,1,22,53.0667,11.8667,2
10556,10751,67,2,20,16,67,41.8616,-71.4575,2
10557,10752,55,1,12,11,55,54.3378,-1.4285,2
10558,10753,34,0,34,1,26,51.9278,7.3542,2
10559,10754,64,1,38,0,64,41.4128,22.88,2
10560,10755,30,1,30,0,26,56.05,59.6,2
10561,10756,33,1,30,5,33,48.2964,-122.6333,2
10562,10757,51,1,24,0,51,-21.9833,16.9167,2
10563,10758,59,2,27,15,59,34.2861,-118.8768,2
10564,10759,73,1,33,6,73,33.4871,-86.74,2
10565,10760,65,1,33,2,65,46.455,16.9925,2
10566,10761,163,6,47,20,163,30.7991,106.0784,2
10567,10762,83,3,7,31,83,41.687,-72.7308,2
10568,10763,83,3,7,31,83,38.7358,-77.1993,2
10569,10764,54,1,25,0,54,7.1917,124.5333,2
10570,10765,103,3,12,27,103,40.7394,-74.324,2
10571,10766,49,1,29,9,49,43.0642,-87.9675,2
10572,10767,51,1,23,1,51,20.8197,-77.5844,2
10573,10768,86,2,53,1,86,-7.2667,110.4,2
10574,10769,31,1,31,5,28,38.6265,-9.1189,2
10575,10770,53,1,6,4,53,-22.7031,-46.765,2
10576,10771,90,1,46,0,90,41.5833,12.65,2
10577,10772,31,0,11,1,31,-4.3708,-38.8139,2
10578,10773,66,1,46,0,66,37.4019,13.6183,2
10579,10774,56,1,40,0,56,40.2739,44.6256,2
10580,10775,112,1,21,3,112,22.2806,-80.5678,2
10581,10776,196,2,117,0,196,29.1439,71.2592,2
10582,10777,23,1,23,0,12,65.6833,-18.1,2
10583,10778,36,1,33,0,36,59.1667,57.6,2
10584,10779,35,1,29,4,35,39.4222,-0.3906,2
10585,10780,53,1,30,5,53,33.1088,-96.6735,2
10586,10781,53,1,30,5,53,12.5013,124.282,2
10587,10782,53,1,30,5,53,-38.9667,-67.8333,2
10588,10783,87,2,29,0,87,11.5189,13.6842,2
10589,10784,41,1,26,4,41,43.4695,-89.7376,2
10590,10785,114,3,67,2,114,26.3815,84.5872,2
10591,10786,73,1,40,2,73,51.1814,14.4242,2
10592,10787,78,2,15,8,78,29.7587,-94.9671,2
10593,10788,52,1,29,9,52,39.8666,-75.0941,2
10594,10789,62,1,19,2,62,42.2167,-2.1,2
10595,10790,25,0,25,0,8,28.1184,-15.5232,2
10596,10791,69,1,36,4,69,51.1167,7.9,2
10597,10792,65,1,40,5,65,51.9867,9.2636,2
10598,10793,48,1,28,8,48,42.3243,-71.1408,2
10599,10794,43,1,43,1,35,41.2004,1.5693,2
10600,10795,27,0,27,1,17,37.402,-6.0332,2
10601,10796,27,0,27,1,17,45.6005,-122.4304,2
10602,10797,52,1,29,9,52,39.9034,-74.9947,2
10603,10798,52,1,29,9,52,38.5696,-77.2895,2
10604,10799,45,1,45,1,23,41.2431,16.5053,2
10605,10800,46,0,46,0,41,38.4,42.1083,2
10606,10801,56,1,41,1,56,47.8392,8.5342,2
10607,10802,34,1,34,4,19,51.6578,-0.2723,2
10608,10803,86,1,46,1,86,42.9073,23.7937,2
10609,10804,56,1,20,7,56,51.128,-2.993,2
10610,10805,58,1,35,3,58,45.0775,7.5724,2
10611,10806,151,1,22,0,151,11.395,-69.6816,2
10612,10807,24,0,16,0,24,-10.1258,-36.1758,2
10613,10808,70,1,29,4,70,51.7606,14.3342,2
10614,10809,32,1,32,4,21,53.099,-2.44,2
10615,10810,34,1,34,3,21,53.4872,-3.0343,2
10616,10811,86,2,4,8,86,14.2783,-90.2992,2
10617,10812,42,0,25,1,42,16.1553,119.9808,2
10618,10813,42,0,25,1,42,14.0635,121.2451,2
10619,10814,62,1,35,0,62,46.0669,23.57,2
10620,10815,37,1,37,1,36,51.9886,9.8269,2
10621,10816,76,1,44,0,76,49.9469,23.3931,2
10622,10817,71,2,35,0,71,9.23,12.46,2
10623,10818,59,1,15,1,59,14.9667,-89.5333,2
10624,10819,47,1,38,1,47,51.2167,4.65,2
10625,10820,53,1,48,0,53,51.0478,12.1383,2
10626,10821,78,3,34,0,78,53.7333,127.25,2
10627,10822,72,1,30,0,72,44.1667,80.0,2
10628,10823,96,3,12,9,96,27.8116,106.4133,2
10629,10824,46,1,31,9,46,55.5972,38.1203,2
10630,10825,52,1,46,0,52,49.6833,32.0333,2
10631,10826,24,1,16,1,24,49.7453,84.2548,2
10632,10827,58,1,37,0,58,47.6667,23.5833,2
10633,10828,32,1,13,1,32,-20.5569,-48.5678,2
10634,10829,65,1,30,5,65,35.2337,-89.8195,2
10635,10830,65,1,30,5,65,41.9804,-88.2071,2
10636,10831,37,1,12,1,37,-20.9494,-48.4792,2
10637,10833,68,2,13,0,68,8.9908,16.3169,2
10638,10834,52,2,31,10,52,41.9579,-87.9442,2
10639,10835,37,1,37,1,16,33.2795,131.5,2
10640,10836,60,1,15,1,60,12.4719,-85.6594,2
10641,10837,34,1,34,2,18,42.65,-8.9,2
10642,10838,52,1,41,4,52,37.3109,-89.5597,2
10643,10839,38,0,20,0,38,6.7154,124.7854,2
10644,10840,38,1,11,1,38,-21.0667,-50.1475,2
10645,10841,20,1,14,0,20,-17.3508,-44.9619,2
10646,10842,131,1,28,2,131,44.5167,7.4667,2
10647,10843,44,1,3,2,44,-7.1667,-78.5167,2
10648,10844,44,1,3,2,44,4.4167,-75.5,2
10649,10845,69,2,36,6,69,37.9842,23.7281,2
10650,10846,69,2,36,6,69,33.9508,-83.3689,2
10651,10847,69,2,36,6,69,34.7843,-86.9503,2
10652,10848,69,2,36,6,69,39.327,-82.0987,2
10653,10849,69,2,36,6,69,35.4573,-84.6045,2
10654,10850,69,2,36,6,69,32.2041,-95.8321,2
10655,10851,150,4,5,12,150,-23.1172,-46.5506,2
10656,10852,68,1,35,3,68,50.3,8.2667,2
10657,10853,37,1,37,1,10,38.8803,-6.9753,2
10658,10854,77,3,16,0,77,4.75,11.2167,2
10659,10855,38,1,38,0,9,42.5132,-1.7047,2
10660,10856,64,1,64,0,56,46.8828,17.4081,2
10661,10857,54,1,45,0,54,50.5833,21.6833,2
10662,10858,18,0,18,0,5,-22.5,-63.8333,2
10663,10859,47,0,40,0,47,47.3461,25.3594,2
10664,10860,25,0,20,0,25,-12.96,-38.6089,2
10665,10861,25,0,20,0,25,-22.22,-49.8189,2
10666,10862,41,1,41,2,22,56.9761,60.5944,2
10667,10863,85,2,18,4,85,14.8864,103.4932,2
10668,10864,73,1,7,5,73,11.4833,104.95,2
10669,10865,76,1,36,2,76,47.7194,18.7292,2
10670,10866,117,4,4,39,117,33.9379,-118.1311,2
10671,10867,55,2,7,7,55,45.8833,-72.4833,2
10672,10868,152,3,123,1,152,23.7452,86.1717,2
10673,10869,85,3,9,33,85,41.2988,-72.8575,2
10674,10870,39,1,39,4,25,41.6581,-81.4322,2
10675,10871,163,1,41,0,163,13.9333,41.7,2
10676,10872,52,1,42,3,52,44.8488,-93.4595,2
10677,10873,49,1,42,2,49,48.1667,11.3167,2
10678,10874,30,1,30,2,30,51.4333,5.4833,2
10679,10875,71,1,31,3,71,50.9833,11.0333,2
10680,10876,35,1,35,2,25,37.0161,-7.935,2
10681,10877,154,2,154,1,60,32.5408,111.5098,2
10682,10878,42,1,28,4,42,51.0333,4.1,2
10683,10879,60,1,33,0,60,-6.394,106.8225,2
10684,10880,54,2,30,11,54,42.0345,-87.9008,2
10685,10881,51,1,30,5,51,48.35,10.7667,2
10686,10882,68,1,31,7,68,40.1359,-75.5201,2
10687,10883,14,0,14,0,14,-2.969,119.9,2
10688,10884,77,0,27,0,77,13.65,79.52,2
10689,10885,33,1,31,5,33,47.4784,-122.1918,2
10690,10886,31,1,31,0,22,57.3667,61.3667,2
10691,10887,53,1,47,1,53,49.2,12.5167,2
10692,10888,50,1,31,0,50,53.65,52.1333,2
10693,10889,57,1,24,10,57,47.6533,34.0842,2
10694,10890,57,1,24,10,57,55.9117,39.1847,2
10695,10891,44,1,12,2,44,-20.4158,-42.9089,2
10696,10892,34,0,34,0,15,54.2367,10.2822,2
10697,10893,87,1,24,3,87,54.7,18.4,2
10698,10894,61,1,11,10,61,53.797,-1.663,2
10699,10895,34,1,34,0,15,40.9419,45.7358,2
10700,10896,77,1,9,2,77,-30.4001,27.7002,2
10701,10897,75,0,22,0,75,16.42,74.58,2
10702,10898,115,3,8,31,115,40.9033,-74.0955,2
10703,10899,51,1,51,1,46,40.6806,14.7597,2
10704,10900,29,1,29,1,22,54.4014,24.0492,2
10705,10901,80,1,31,2,80,49.6547,21.1597,2
10706,10902,42,1,25,1,42,53.65,22.45,2
10707,10903,45,1,33,3,45,48.82,7.79,2
10708,10904,58,2,21,14,58,39.8118,-76.9836,2
10709,10905,58,2,21,14,58,49.4433,-96.8492,2
10710,10906,58,2,21,14,58,42.1224,-70.8566,2
10711,10907,58,2,21,14,58,40.8197,-74.4287,2
10712,10908,58,2,21,14,58,40.6668,-75.3979,2
10713,10909,58,2,21,14,58,43.7156,-72.191,2
10714,10910,58,2,21,14,58,41.2012,-75.929,2
10715,10911,33,0,33,1,14,52.7667,7.2167,2
10716,10912,33,0,33,1,14,53.1667,6.6,2
10717,10913,35,0,35,0,14,26.1916,-97.6977,2
10718,10914,35,0,35,0,14,53.1736,5.4272,2
10719,10915,198,1,87,0,198,29.6967,72.5542,2
10720,10916,58,1,26,5,58,50.2481,3.9244,2
10721,10917,26,0,26,0,15,-39.5933,174.2783,2
10722,10918,60,2,28,6,60,40.9505,-75.9725,2
10723,10919,37,1,27,4,37,10.4483,-84.6421,2
10724,10920,37,1,27,4,37,-5.7328,-44.1578,2
10725,10921,37,1,27,4,37,40.5862,-124.1419,2
10726,10922,37,1,27,4,37,38.1789,-1.1233,2
10727,10923,167,5,5,19,167,19.3611,-99.3508,2
10728,10924,14,0,14,0,12,-11.6408,-42.0108,2
10729,10925,41,1,41,1,37,33.9619,131.9422,2
10730,10926,27,1,27,3,23,40.2111,-8.4292,2
10731,10927,98,5,8,39,98,40.8435,-73.2833,2
10732,10928,88,2,21,4,88,18.3667,-95.8,2
10733,10929,169,6,1,20,169,-23.6042,-46.9194,2
10734,10930,53,1,6,1,53,-18.5069,-54.76,2
10735,10931,75,2,34,6,75,34.1775,-86.8407,2
10736,10932,66,1,41,2,66,50.2414,12.7439,2
10737,10933,31,1,31,1,23,38.2392,-1.4189,2
10738,10934,79,1,36,1,79,50.8742,20.6333,2
10739,10935,29,1,29,2,18,63.8367,23.1333,2
10740,10936,16,0,16,0,7,7.3419,134.4792,2
10741,10937,27,0,21,0,27,11.4167,76.8667,2
10742,10938,180,2,59,0,180,23.2038,81.979,2
10743,10939,34,1,34,0,30,52.5667,78.9472,2
10744,10940,53,1,36,1,53,42.1322,21.7144,2
10745,10941,63,1,32,1,63,45.4667,16.7833,2
10746,10942,41,0,41,0,13,28.3667,-16.5167,2
10747,10943,35,1,35,1,35,51.9889,8.7944,2
10748,10944,56,1,17,5,56,30.1901,-82.6471,2
10749,10945,34,0,23,1,34,18.3,99.5,2
10750,10946,47,1,36,3,47,48.4967,10.12,2
10751,10947,59,1,28,3,59,49.5639,3.6244,2
10752,10948,52,1,45,2,52,49.5103,11.2772,2
10753,10949,44,1,18,0,44,5.6967,-55.2167,2
10754,10950,50,1,35,0,50,42.9981,21.9461,2
10755,10951,50,1,38,4,50,48.8883,9.3914,2
10756,10952,32,1,32,2,25,51.6167,5.4333,2
10757,10953,34,1,29,4,34,51.25,4.5,2
10758,10954,65,1,49,2,65,31.5228,34.5953,2
10759,10955,196,1,37,0,196,23.2,77.08,2
10760,10956,31,1,31,0,3,60.15,59.9667,2
10761,10957,53,2,18,11,53,35.4794,-119.2013,2
10762,10958,36,1,36,0,25,52.7,58.65,2
10763,10959,56,1,56,0,26,37.2486,42.4703,2
10764,10960,91,1,29,4,91,1.3,103.8,2
10765,10961,79,1,29,0,79,32.7133,-100.9116,2
10766,10962,62,2,2,12,62,37.7624,-121.9365,2
10767,10963,35,1,32,4,35,41.7137,-70.4851,2
10768,10964,67,1,22,5,67,48.9722,2.2578,2
10769,10965,33,1,33,5,33,51.6316,-0.1265,2
10770,10966,33,1,33,5,33,42.2047,-83.2057,2
10771,10967,175,7,12,19,175,-26.2547,28.4428,2
10772,10968,175,7,12,19,175,41.0212,-72.1584,2
10773,10969,117,1,43,1,117,45.2206,19.8392,2
10774,10970,51,2,30,4,51,48.5833,7.7458,2
10775,10971,52,0,23,0,52,8.1544,77.467,2
10776,10972,51,1,35,0,51,-7.0049,113.8496,2
10777,10973,94,1,94,0,16,28.792,-81.7352,2
10778,10974,94,1,94,0,16,-7.6358,-37.8778,2
10779,10975,72,2,20,11,72,34.5566,135.795,2
10780,10976,59,1,44,0,59,49.3,25.7,2
10781,10977,69,1,69,0,43,43.5531,11.5894,2
10782,10978,62,1,38,3,62,39.466,-87.3751,2
10783,10979,45,1,31,5,45,39.9197,-104.9438,2
10784,10980,45,1,31,5,45,53.7898,-1.8504,2
10785,10981,38,1,30,1,38,43.0105,-78.8805,2
10786,10982,50,1,41,1,50,40.5393,-112.3082,2
10787,10984,43,1,43,0,32,58.0333,63.7,2
10788,10985,53,1,39,2,53,41.322,-81.4451,2
10789,10986,59,1,21,1,59,48.75,30.2167,2
10790,10987,59,1,21,1,59,20.8833,-89.75,2
10791,10988,75,1,55,0,75,48.15,14.0167,2
10792,10989,44,1,44,0,32,52.2742,9.5708,2
10793,10990,61,1,43,5,61,41.3635,-71.7899,2
10794,10991,58,1,55,0,58,47.4659,8.3267,2
10795,10992,51,1,30,1,51,45.0656,-93.015,2
10796,10993,52,1,27,7,52,47.5086,-122.3479,2
10797,10994,57,1,32,2,57,42.5243,-83.5346,2
10798,10995,40,1,40,0,31,52.0833,4.8833,2
10799,10996,62,1,56,0,62,45.8333,17.3833,2
10800,10997,53,2,20,4,53,36.3276,-119.3269,2
10801,10998,40,1,40,0,39,51.6833,5.0667,2
10802,10999,19,0,15,2,19,-35.1189,147.3689,2
10803,11000,56,1,47,0,56,50.7525,6.8378,2
10804,11001,71,2,43,5,71,38.5323,-82.6779,2
10805,11002,37,1,37,2,16,35.3833,139.3,2
10806,11003,94,3,20,20,94,40.5697,-74.3172,2
10807,11004,45,0,22,0,45,-2.92,-39.915,2
10808,11005,33,1,33,1,20,52.1333,25.55,2
10809,11006,169,5,169,9,155,31.9087,120.2653,2
10810,11007,266,12,43,13,266,-7.5696,24.17,2
10811,11008,72,1,35,0,72,-7.6033,110.9778,2
10812,11010,32,1,26,5,32,41.029,-111.9456,2
10813,11011,58,2,23,14,58,42.5865,-87.8773,2
10814,11012,59,1,32,3,59,50.3286,3.395,2
10815,11013,36,1,36,0,18,55.9594,92.3619,2
10816,11014,79,2,15,23,79,40.9536,-73.8133,2
10817,11015,51,1,32,2,51,51.6667,75.3667,2
10818,11016,53,2,25,12,53,39.1941,-76.7428,2
10819,11017,89,2,14,20,89,41.376,-82.106,2
10820,11018,42,1,42,2,32,42.5167,12.5167,2
10821,11019,178,2,49,2,178,23.9167,90.7167,2
10822,11021,57,1,16,0,57,10.8847,-1.0903,2
10823,11022,47,1,20,3,47,29.6994,-98.1148,2
10824,11023,60,1,17,9,60,30.0687,-89.9288,2
10825,11024,39,1,28,4,39,52.0333,5.0833,2
10826,11025,46,1,32,0,46,60.95,76.6,2
10827,11026,38,0,15,0,38,-17.7796,-57.77,2
10828,11027,30,1,30,0,30,46.5167,6.6667,2
10829,11028,43,1,28,1,43,50.3833,18.6167,2
10830,11029,24,0,24,0,23,-17.8764,36.8872,2
10831,11030,68,0,24,0,68,15.22,74.07,2
10832,11031,113,1,27,2,113,7.7306,125.1,2
10833,11032,113,1,27,2,113,9.235,117.9967,2
10834,11033,113,1,27,2,113,15.5542,120.8111,2
10835,11034,113,1,27,2,113,17.3119,121.605,2
10836,11035,113,1,27,2,113,16.4894,121.2639,2
10837,11036,113,1,27,2,113,14.05,122.1333,2
10838,11037,62,2,10,6,62,14.65,-89.7333,2
10839,11038,53,1,17,0,53,13.3004,-4.9,2
10840,11039,69,2,7,7,69,14.45,-89.75,2
10841,11040,62,2,18,3,62,18.4654,-95.3,2
10842,11041,40,1,17,7,40,34.6438,-86.0491,2
10843,11042,38,1,29,3,38,51.2,4.55,2
10844,11043,42,1,42,1,32,44.0594,12.5683,2
10845,11044,82,2,9,30,82,41.895,-87.8194,2
10846,11045,37,1,37,0,28,51.5167,81.2,2
10847,11046,37,1,28,3,37,51.0833,4.4167,2
10848,11047,37,1,37,0,27,53.0667,19.45,2
10849,11048,155,3,11,11,155,19.378,-70.418,2
10850,11049,155,3,11,11,155,11.15,125.6667,2
10851,11050,155,3,11,11,155,17.1517,120.5361,2
10852,11051,26,1,26,1,23,50.7022,-119.2722,2
10853,11052,63,1,24,11,63,55.6617,37.8672,2
10854,11053,80,3,26,0,80,-1.1333,12.4833,2
10855,11054,97,1,20,0,97,-24.6333,17.9667,2
10856,11055,46,1,23,8,46,42.0343,-92.9068,2
10857,11056,66,2,20,1,66,-25.9667,32.4667,2
10858,11057,33,1,32,1,33,47.7,9.5625,2
10859,11058,28,0,28,2,25,52.7661,-0.886,2
10860,11059,30,0,30,0,10,46.6696,11.1594,2
10861,11060,61,1,13,0,61,8.3,35.5833,2
10862,11061,27,0,27,1,20,47.7167,16.0333,2
10863,11062,46,1,46,2,39,42.612,-71.2278,2
10864,11063,41,0,19,0,41,13.9611,99.6411,2
10865,11064,55,1,18,6,55,48.765,2.3923,2
10866,11065,40,1,24,3,40,50.3333,4.2833,2
10867,11066,52,1,23,9,52,41.1165,-83.1805,2
10868,11067,52,1,14,4,52,-27.2408,-48.6339,2
10869,11068,56,0,29,1,56,54.15,36.55,2
10870,11069,42,1,42,1,22,36.0391,138.114,2
10871,11070,31,0,31,1,23,49.7954,12.6337,2
10872,11071,53,1,43,0,53,49.55,30.5,2
10873,11072,40,1,40,0,14,38.3144,141.022,2
10874,11073,46,1,32,8,46,45.0842,-93.1358,2
10875,11074,28,1,28,0,13,55.5333,46.3833,2
10876,11075,159,1,81,0,159,12.3786,-8.3333,2
10877,11076,34,0,34,1,27,48.7619,8.1669,2
10878,11077,50,1,28,8,50,38.6713,-121.3721,2
10879,11079,65,1,28,0,65,29.5644,-104.4164,2
10880,11080,38,1,30,1,38,50.875,18.4167,2
10881,11081,43,1,43,1,28,34.3722,131.1833,2
10882,11082,52,1,52,1,34,33.5992,131.1906,2
10883,11083,144,5,3,35,144,33.9901,-118.0888,2
10884,11084,53,1,44,4,53,39.3893,-76.702,2
10885,11085,35,1,35,0,19,60.9,34.2,2
10886,11086,31,0,13,1,31,-27.3667,-55.9,2
10887,11087,41,1,18,0,41,-5.1558,38.4503,2
10888,11088,28,0,28,0,14,-23.35,47.6,2
10889,11089,52,1,2,3,52,-4.1939,-40.4769,2
10890,11090,66,1,28,0,66,8.734,76.7256,2
10891,11091,28,1,28,2,21,45.55,11.55,2
10892,11092,58,1,15,3,58,10.0753,-69.1283,2
10893,11093,39,1,14,0,39,4.0904,30.68,2
10894,11094,67,1,23,2,67,54.5833,33.1833,2
10895,11095,42,1,31,0,42,20.4597,94.8742,2
10896,11096,59,2,5,5,59,3.585,-76.4958,2
10897,11097,179,3,179,2,125,33.625,114.6418,2
10898,11098,60,3,59,1,60,39.6896,122.9664,2
10899,11099,54,2,12,17,54,43.0068,-88.0296,2
10900,11100,37,0,37,1,22,53.9,11.4667,2
10901,11101,27,1,27,2,18,45.9833,12.3,2
10902,11102,29,1,29,0,19,55.3167,42.1667,2
10903,11103,33,0,26,0,33,21.5012,-158.0178,2
10904,11104,33,1,26,2,33,48.1,7.9667,2
10905,11105,36,1,33,3,36,51.25,5.7,2
10906,11106,31,0,31,0,27,57.0333,34.9667,2
10907,11107,39,0,19,1,39,-3.2778,-39.2689,2
10908,11108,59,2,46,0,59,26.2716,94.8314,2
10909,11109,157,3,21,15,157,60.4333,25.05,2
10910,11110,202,1,46,0,202,25.4532,85.1431,2
10911,11111,202,1,46,0,202,25.8865,87.6001,2
10912,11112,35,1,35,2,31,50.1833,9.0333,2
10913,11113,60,0,31,0,60,55.737,-3.972,2
10914,11114,66,2,26,10,66,39.3239,-94.924,2
10915,11115,30,1,30,3,28,8.2979,30.1475,2
10916,11116,30,1,30,3,28,53.2308,7.4528,2
10917,11117,30,1,30,3,29,53.2,5.7833,2
10918,11118,37,1,37,1,25,52.0272,8.9117,2
10919,11119,67,1,67,0,41,40.3051,18.2213,2
10920,11120,31,1,31,1,15,46.0514,14.5061,2
10921,11121,87,1,20,1,87,22.74,-80.7161,2
10922,11122,139,2,13,7,139,10.6083,-75.1417,2
10923,11123,42,1,19,0,42,-15.4167,28.2833,2
10924,11124,19,0,19,0,15,4.1753,73.5089,2
10925,11125,26,0,15,0,26,6.55,121.8833,2
10926,11126,35,1,28,2,35,50.5,4.2333,2
10927,11127,153,3,107,1,153,41.2407,119.3957,2
10928,11128,75,2,48,1,75,27.582,120.5488,2
10929,11129,75,2,48,1,75,47.3404,123.18,2
10930,11130,58,1,14,16,58,37.2304,-121.9562,2
10931,11131,39,0,32,1,39,52.0833,13.1667,2
10932,11132,48,1,24,0,48,13.507,106.981,2
10933,11133,18,0,18,0,9,-0.9396,122.79,2
10934,11134,73,2,15,21,73,40.7965,-74.1099,2
10935,11135,73,2,15,21,73,41.5172,-81.4922,2
10936,11136,37,1,26,0,37,56.0289,45.0361,2
10937,11137,73,1,18,1,73,29.19,-108.1414,2
10938,11138,73,1,18,1,73,36.963,-120.0778,2
10939,11139,18,0,18,0,16,16.7131,98.5747,2
10940,11140,53,2,23,7,53,39.8228,-121.6078,2
10941,11141,23,0,23,0,18,20.15,94.95,2
10942,11142,44,1,35,0,44,48.65,31.6333,2
10943,11143,72,2,13,24,72,40.9443,-73.7488,2
10944,11144,188,2,127,3,188,26.225,50.5775,2
10945,11145,68,1,37,2,68,43.8342,5.7839,2
10946,11146,40,1,32,1,40,53.85,46.35,2
10947,11148,191,1,40,0,191,26.9,75.8,2
10948,11149,191,1,40,0,191,23.4313,86.1493,2
10949,11150,47,1,47,6,42,39.0871,-94.3501,2
10950,11151,47,1,47,6,42,38.951,-84.5492,2
10951,11152,47,1,47,6,42,44.8547,-123.1952,2
10952,11153,47,1,47,6,42,37.2119,-95.7327,2
10953,11154,123,4,5,48,123,33.9566,-118.3444,2
10954,11155,33,1,15,12,33,-34.6708,150.8542,2
10955,11156,94,4,21,2,94,-2.0617,29.3483,2
10956,11157,27,0,27,0,27,20.7653,-156.4454,2
10957,11158,57,1,32,2,57,49.3956,13.2951,2
10958,11159,70,1,41,6,70,59.6333,30.4,2
10959,11160,54,0,22,0,54,13.522,77.2373,2
10960,11161,32,1,32,0,23,54.0403,43.9214,2
10961,11162,39,1,39,0,36,56.1,38.1333,2
10962,11163,39,1,39,0,36,51.0231,45.7031,2
10963,11164,55,1,25,3,55,51.6833,17.4333,2
10964,11165,40,1,20,4,40,43.5725,-71.4775,2
10965,11166,64,2,17,25,64,33.6605,-117.6714,2
10966,11167,64,2,17,25,64,42.238,-87.8596,2
10967,11168,119,2,30,7,119,45.3703,10.2167,2
10968,11169,39,1,39,0,36,44.8228,44.6592,2
10969,11170,28,0,28,0,11,61.1167,10.4667,2
10970,11171,35,1,14,1,35,-22.2289,-50.8928,2
10971,11172,27,0,14,0,27,-17.9167,19.7667,2
10972,11173,47,1,16,2,47,-8.2214,-78.9764,2
10973,11174,31,1,31,0,24,42.1625,42.3417,2
10974,11175,73,2,8,23,73,37.7074,-122.1599,2
10975,11176,93,2,17,7,93,10.6204,-84.512,2
10976,11177,93,2,17,7,93,14.9653,-91.7958,2
10977,11178,93,2,17,7,93,33.135,-117.1743,2
10978,11179,93,2,17,7,93,29.8734,-97.9356,2
10979,11180,93,2,17,7,93,8.6611,-75.1347,2
10980,11181,93,2,17,7,93,11.9081,-86.2025,2
10981,11182,93,2,17,7,93,14.4,-88.95,2
10982,11183,93,2,17,7,93,9.6703,-84.0092,2
10983,11184,33,1,30,1,33,54.1833,45.1833,2
10984,11185,34,0,34,2,32,51.95,4.85,2
10985,11186,34,1,32,2,34,42.5512,141.3559,2
10986,11187,94,2,23,0,94,-3.6858,13.3458,2
10987,11188,132,3,109,2,132,23.91,87.527,2
10988,11189,33,0,33,1,32,53.7,10.75,2
10989,11190,30,1,27,6,30,42.4189,-71.004,2
10990,11191,49,1,23,0,49,-22.3833,26.7167,2
10991,11192,63,1,25,4,63,34.9514,-89.9786,2
10992,11193,64,2,16,18,64,41.2593,-74.0112,2
10993,11194,181,2,136,1,181,31.2235,75.2041,2
10994,11195,29,1,29,1,20,38.9194,-0.1211,2
10995,11196,29,1,29,1,20,-32.0333,-63.5667,2
10996,11197,65,1,47,0,65,39.9058,8.5916,2
10997,11198,33,0,27,2,33,50.8233,12.5444,2
10998,11199,44,1,26,2,44,47.7356,8.7767,2
10999,11200,79,3,6,26,79,42.3405,-88.0338,2
